No	Group	SubjectID	ItemID	ResponseText	ItemNo	ItemText
280	Level1	K1007	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
281	Level1	K1008	t014	идёт к мне	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
282	Level1	K1009	t014	подходит	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
283	Level1	K1010	t014	-	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
284	Level1	K1011	t014	-	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
285	Level1	K1012	t014	идёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
286	Level1	K1013	t014	идёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
287	Level1	K1014	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
288	Level1	K1015	t014	йдёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
289	Level1	K1016	t014	бежит	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
290	Level1	K1017	t014	бегает	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
291	Level1	K1018	t014	идёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
292	Level1	K1019	t014	идёт	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
293	Level1	K1020	t014	гулят	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
294	Level1	K1021	t014	бежит	14	Q: Что собака сейчас делает? A: Сейчас она ____________.
295	Level1	K1001	t015	езжу	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
296	Level1	K1002	t015	сходила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
297	Level1	K1003	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
298	Level1	K1004	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
299	Level1	K1005	t015	поездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
300	Level1	K1006	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
301	Level1	K1007	t015	ездила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
302	Level1	K1008	t015	поехал	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
303	Level1	K1009	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
304	Level1	K1010	t015	-	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
305	Level1	K1011	t015	поехал	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
306	Level1	K1012	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
307	Level1	K1013	t015	поехала	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
308	Level1	K1014	t015	ездил	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
309	Level1	K1015	t015	прихожу	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
310	Level1	K1016	t015	поехал	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
311	Level1	K1017	t015	-	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
312	Level1	K1018	t015	приехал	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
313	Level1	K1019	t015	ездила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
314	Level1	K1020	t015	-	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
315	Level1	K1021	t015	едила	15	Q: Что вы делали во время каникул? A: Я ____________ на своей машине по Европе.
316	Level1	K1001	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
317	Level1	K1002	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
318	Level1	K1003	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
319	Level1	K1004	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
320	Level1	K1005	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
321	Level1	K1006	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
322	Level1	K1007	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
323	Level1	K1008	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
324	Level1	K1009	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
325	Level1	K1010	t016	-	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
326	Level1	K1011	t016	летет	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
327	Level1	K1012	t016	идёт	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
328	Level1	K1013	t016	проидёт	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
329	Level1	K1014	t016	летает	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
330	Level1	K1015	t016	приходит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
331	Level1	K1016	t016	летитa	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
332	Level1	K1017	t016	летет	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
333	Level1	K1018	t016	летит	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
334	Level1	K1019	t016	идёт	16	Q: Что чайка сейчас делает? A: Сейчас она ____________ над водой.
